"country","year","iso_code","population","gdp","cement_co2","cement_co2_per_capita","co2","co2_growth_abs","co2_growth_prct","co2_including_luc","co2_including_luc_growth_abs","co2_including_luc_growth_prct","co2_including_luc_per_capita","co2_including_luc_per_gdp","co2_including_luc_per_unit_energy","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","consumption_co2_per_gdp","cumulative_cement_co2","cumulative_co2","cumulative_co2_including_luc","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_luc_co2","cumulative_oil_co2","cumulative_other_co2","energy_per_capita","energy_per_gdp","flaring_co2","flaring_co2_per_capita","gas_co2","gas_co2_per_capita","ghg_excluding_lucf_per_capita","ghg_per_capita","land_use_change_co2","land_use_change_co2_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","oil_co2","oil_co2_per_capita","other_co2_per_capita","other_industry_co2","primary_energy_consumption","share_global_cement_co2","share_global_co2","share_global_co2_including_luc","share_global_coal_co2","share_global_cumulative_cement_co2","share_global_cumulative_co2","share_global_cumulative_co2_including_luc","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_luc_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","share_global_flaring_co2","share_global_gas_co2","share_global_luc_co2","share_global_oil_co2","share_global_other_co2","share_of_temperature_change_from_ghg","temperature_change_from_ch4","temperature_change_from_co2","temperature_change_from_ghg","temperature_change_from_n2o","total_ghg","total_ghg_excluding_lucf","trade_co2","trade_co2_share"
"Sweden",2000,"SWE",8872100,303452356608,1.288,0.145,54.93,-1.052,-1.878,51.436,4.248,9.003,5.798,0.17,0.079,6.191,0.181,0.084,10.102,1.139,85.948,9.687,0.283,82.915,4015.47,6376.604,1313.802,3.702,25.193,2362.112,2583.435,6.423,73473.094,2.148,0.374,0.042,2.079,0.234,7.787,8.625,-3.494,-0.394,16.04,1.808,6.467,0.729,40.448,4.559,0.072,0.639,651.783,0.178,0.215,0.167,0.11,0.449,0.383,0.364,0.25,0.033,0.021,0.333,0.706,0.159,0.108,0.044,-0.066,0.394,0.295,0.294,0.001,0.003,0.003,0,76.525,69.089,31.018,56.468
"Sweden",2001,"SWE",8896018,308398096384,1.332,0.15,55.838,0.908,1.652,52.745,1.309,2.544,5.929,0.171,0.076,6.277,0.181,0.08,10.942,1.23,80.088,9.003,0.26,84.247,4071.308,6429.349,1324.744,4.075,27.59,2359.019,2623.61,7.041,78203.445,2.256,0.373,0.042,2.397,0.27,7.825,8.925,-3.093,-0.348,15.854,1.782,6.108,0.687,40.175,4.516,0.07,0.619,695.756,0.176,0.217,0.173,0.118,0.438,0.379,0.361,0.248,0.035,0.022,0.33,0.698,0.165,0.111,0.05,-0.065,0.388,0.29,0.293,0.001,0.003,0.003,0,79.393,69.607,24.251,43.431
"Sweden",2002,"SWE",8925044,317463789568,1.28,0.143,56.685,0.848,1.518,52.69,-0.055,-0.103,5.904,0.166,0.081,6.351,0.179,0.087,11.42,1.28,82.015,9.189,0.258,85.527,4127.993,6482.039,1336.164,4.443,30.032,2355.024,2664.105,7.722,72761.773,2.046,0.368,0.041,2.442,0.274,7.944,9.001,-3.995,-0.448,16.22,1.817,6.118,0.685,40.495,4.537,0.076,0.681,649.472,0.163,0.216,0.168,0.118,0.428,0.376,0.357,0.245,0.037,0.023,0.327,0.689,0.172,0.113,0.049,-0.078,0.392,0.315,0.291,0.001,0.003,0.003,0,80.335,70.901,25.329,44.684
"Sweden",2003,"SWE",8958432,326402408448,1.206,0.135,57.292,0.607,1.07,54.774,2.084,3.955,6.114,0.168,0.09,6.395,0.176,0.094,11.55,1.289,87.956,9.818,0.269,86.733,4185.286,6536.813,1347.714,4.838,32.298,2352.506,2705.314,8.387,67983.805,1.867,0.396,0.044,2.266,0.253,8.015,9.577,-2.518,-0.281,16.434,1.835,6.092,0.68,41.209,4.6,0.074,0.666,609.237,0.14,0.207,0.162,0.11,0.416,0.371,0.354,0.243,0.039,0.024,0.324,0.681,0.178,0.115,0.044,-0.041,0.389,0.301,0.289,0.001,0.003,0.003,0,85.793,71.798,30.664,53.522
"Sweden",2004,"SWE",8993806,341901246464,1.284,0.143,56.517,-0.775,-1.353,58.413,3.639,6.643,6.495,0.171,0.088,6.284,0.165,0.085,11.815,1.314,87.454,9.724,0.256,88.018,4241.802,6595.227,1359.529,5.225,34.494,2354.402,2745.489,9.047,73809.125,1.944,0.387,0.043,2.196,0.244,7.944,9.759,1.896,0.211,16.92,1.881,6.091,0.677,40.175,4.467,0.073,0.66,664.597,0.142,0.197,0.172,0.109,0.404,0.367,0.35,0.24,0.041,0.024,0.322,0.673,0.183,0.113,0.042,0.035,0.365,0.285,0.287,0.001,0.003,0.004,0,87.769,71.447,30.937,54.739
"Sweden",2005,"SWE",9029770,354496937984,1.315,0.146,53.875,-2.642,-4.674,56.654,-1.759,-3.012,6.274,0.16,0.084,5.966,0.152,0.08,10.952,1.213,91.406,10.123,0.258,89.333,4295.678,6651.88,1370.481,5.589,36.361,2357.181,2784.117,9.795,74351.461,1.898,0.364,0.04,1.867,0.207,7.945,9.7,2.778,0.308,13.616,1.508,12.176,1.348,38.628,4.278,0.083,0.748,673.01,0.136,0.182,0.164,0.095,0.393,0.362,0.347,0.237,0.043,0.025,0.32,0.664,0.189,0.105,0.035,0.057,0.348,0.309,0.285,0.001,0.003,0.004,0,87.59,71.741,37.53,69.662
"Sweden",2006,"SWE",9080626,372234682368,1.442,0.159,53.738,-0.137,-0.255,54.578,-2.076,-3.665,6.01,0.147,0.087,5.918,0.144,0.085,10.696,1.178,92.66,10.204,0.249,90.775,4349.416,6706.458,1381.177,6.401,38.41,2358.021,2822.184,10.468,69210.57,1.693,0.812,0.089,2.048,0.226,8.174,9.904,0.84,0.092,15.367,1.692,12.92,1.423,38.067,4.192,0.074,0.673,630.143,0.137,0.175,0.152,0.088,0.382,0.358,0.343,0.234,0.048,0.025,0.318,0.656,0.193,0.234,0.037,0.016,0.339,0.266,0.283,0.001,0.003,0.004,0,89.932,74.221,38.922,72.429
"Sweden",2007,"SWE",9148277,387881828352,1.339,0.146,52.994,-0.744,-1.384,54.636,0.058,0.107,5.972,0.141,0.085,5.793,0.137,0.083,10.775,1.178,91.846,10.04,0.237,92.115,4402.41,6761.094,1391.952,7.249,40.57,2359.663,2859.308,11.216,69957.219,1.653,0.848,0.093,2.16,0.236,7.976,9.765,1.642,0.179,15.139,1.655,12.627,1.38,37.124,4.058,0.082,0.748,641.107,0.118,0.168,0.151,0.084,0.37,0.353,0.34,0.231,0.053,0.026,0.316,0.648,0.197,0.247,0.037,0.036,0.33,0.288,0.281,0.001,0.003,0.004,0,89.336,72.966,38.852,73.314
"Sweden",2008,"SWE",9219903,388980506624,1.396,0.151,50.866,-2.127,-4.015,52.304,-2.332,-4.269,5.673,0.134,0.082,5.517,0.131,0.08,10.344,1.122,90.104,9.773,0.232,93.511,4453.276,6813.397,1402.296,8.111,42.458,2361.1,2894.983,11.918,69189.039,1.642,0.861,0.093,1.888,0.205,7.467,9.278,1.437,0.156,14.669,1.591,11.233,1.218,35.675,3.869,0.076,0.702,638.565,0.121,0.159,0.142,0.078,0.359,0.348,0.336,0.228,0.058,0.026,0.314,0.639,0.2,0.257,0.032,0.029,0.318,0.27,0.279,0.001,0.003,0.004,0,85.546,68.849,39.238,77.138
"Sweden",2009,"SWE",9298738,373026357248,1.263,0.136,47.238,-3.628,-7.133,49.076,-3.227,-6.171,5.278,0.132,0.085,5.08,0.127,0.081,7.372,0.793,77.3,8.313,0.207,94.774,4500.514,6862.474,1409.668,8.975,44.941,2362.938,2929.69,12.467,62336.012,1.554,0.864,0.093,2.483,0.267,6.889,8.743,1.838,0.198,14.34,1.542,10.101,1.086,34.707,3.732,0.059,0.549,579.813,0.107,0.15,0.133,0.057,0.348,0.343,0.333,0.224,0.063,0.026,0.312,0.632,0.201,0.262,0.043,0.035,0.317,0.225,0.277,0.001,0.003,0.004,0,81.298,64.059,30.061,63.637
"Sweden",2010,"SWE",9378234,399838969856,1.324,0.141,53.12,5.882,12.451,54.838,5.762,11.741,5.847,0.137,0.088,5.664,0.133,0.085,10.317,1.1,86.179,9.189,0.216,96.097,4553.634,6917.312,1419.985,9.8,48.372,2364.656,2966.211,13.167,66270.922,1.555,0.825,0.088,3.431,0.366,7.467,9.392,1.719,0.183,14.141,1.508,10.518,1.122,36.521,3.894,0.075,0.701,621.735,0.105,0.159,0.141,0.074,0.337,0.339,0.329,0.221,0.067,0.027,0.31,0.624,0.205,0.242,0.055,0.031,0.323,0.285,0.274,0.001,0.003,0.004,0,88.076,70.027,33.059,62.235
"Sweden",2011,"SWE",9449262,397617922048,1.361,0.144,49.211,-3.909,-7.359,50.339,-4.5,-8.206,5.327,0.127,0.082,5.208,0.124,0.08,9.472,1.002,84.337,8.925,0.212,97.459,4602.845,6967.651,1429.457,10.634,51.091,2365.784,3000.338,13.866,64644.645,1.539,0.834,0.088,2.718,0.288,6.941,8.688,1.128,0.119,14.13,1.495,10.048,1.063,34.127,3.612,0.074,0.699,612.016,0.1,0.143,0.127,0.064,0.326,0.334,0.325,0.217,0.071,0.028,0.308,0.617,0.207,0.232,0.042,0.021,0.3,0.254,0.272,0.001,0.003,0.004,0,82.093,65.588,35.127,71.381
"Sweden",2012,"SWE",9519479,395278745600,1.479,0.155,46.712,-2.499,-5.077,48.087,-2.252,-4.474,5.051,0.122,0.075,4.907,0.118,0.072,8.643,0.908,77.624,8.154,0.196,98.938,4649.557,7015.737,1438.1,11.472,53.446,2367.159,3033.068,14.532,67522.562,1.632,0.838,0.088,2.356,0.247,6.533,8.36,1.375,0.144,14.06,1.477,9.057,0.951,32.73,3.438,0.07,0.666,645.245,0.106,0.133,0.118,0.058,0.316,0.329,0.321,0.214,0.074,0.028,0.306,0.609,0.208,0.222,0.036,0.024,0.285,0.241,0.269,0.001,0.003,0.004,0,79.582,62.191,30.912,66.177
"Sweden",2013,"SWE",9600621,399973744640,1.402,0.146,45.202,-1.51,-3.233,46.568,-1.519,-3.158,4.851,0.116,0.077,4.708,0.113,0.075,8.744,0.911,74.2,7.729,0.186,100.34,4694.758,7062.305,1446.844,12.171,55.804,2368.525,3064.407,15.192,62550.262,1.509,0.699,0.073,2.358,0.246,6.27,8.012,1.366,0.142,13.594,1.416,9.087,0.947,31.339,3.264,0.069,0.66,603.543,0.096,0.128,0.115,0.058,0.307,0.324,0.318,0.21,0.077,0.028,0.304,0.601,0.209,0.181,0.036,0.027,0.271,0.224,0.266,0.001,0.003,0.004,0,76.917,60.195,28.999,64.154
"Sweden",2014,"SWE",9696437,410604240896,1.399,0.144,43.473,-1.729,-3.825,45.617,-0.951,-2.043,4.704,0.111,0.076,4.483,0.106,0.072,8.291,0.855,73.209,7.55,0.178,101.739,4738.231,7107.922,1455.135,12.944,57.859,2370.669,3094.789,15.766,61633.875,1.463,0.773,0.08,2.054,0.212,5.983,7.728,2.144,0.221,13.198,1.361,9.206,0.949,30.381,3.133,0.059,0.574,600.777,0.093,0.123,0.112,0.055,0.297,0.319,0.314,0.207,0.08,0.029,0.303,0.594,0.208,0.2,0.031,0.04,0.262,0.188,0.264,0.001,0.003,0.004,0,74.93,58.017,29.736,68.401
"Sweden",2015,"SWE",9799482,429037420544,1.537,0.157,43.418,-0.055,-0.125,46.065,0.448,0.982,4.701,0.107,0.074,4.431,0.101,0.07,8.022,0.819,71.316,7.278,0.166,103.276,4781.649,7153.986,1463.157,13.766,59.825,2373.316,3125.279,16.347,63157.691,1.45,0.822,0.084,1.967,0.201,5.905,7.689,2.647,0.27,13.053,1.332,9.205,0.939,30.49,3.111,0.059,0.581,622.062,0.106,0.123,0.113,0.055,0.289,0.315,0.31,0.204,0.083,0.029,0.301,0.586,0.207,0.214,0.029,0.048,0.258,0.191,0.261,0.001,0.003,0.004,0,75.343,57.868,27.898,64.254
"Sweden",2016,"SWE",9923281,437921054720,1.554,0.157,43.414,-0.005,-0.01,46.574,0.51,1.107,4.693,0.106,0.076,4.375,0.099,0.071,8.034,0.81,71.193,7.174,0.163,104.829,4825.063,7200.561,1471.191,14.405,62.086,2376.477,3155.619,16.932,61225.848,1.392,0.64,0.064,2.261,0.228,5.841,7.636,3.161,0.319,13.132,1.323,9.189,0.926,30.341,3.058,0.059,0.585,609.401,0.104,0.123,0.117,0.056,0.282,0.31,0.307,0.201,0.085,0.029,0.3,0.579,0.207,0.171,0.033,0.072,0.254,0.195,0.259,0.001,0.003,0.004,0,75.775,57.964,27.779,63.988
"Sweden",2017,"SWE",10057864,449166540800,1.484,0.148,42.438,-0.975,-2.246,46.912,0.337,0.724,4.664,0.104,0.074,4.219,0.094,0.067,8.315,0.827,72.256,7.184,0.161,106.314,4867.501,7247.473,1479.506,15.206,63.898,2380.95,3185.02,17.558,62769.023,1.406,0.801,0.08,1.812,0.18,5.687,7.547,4.473,0.445,13.345,1.327,9.317,0.926,29.4,2.923,0.062,0.627,631.343,0.098,0.118,0.117,0.057,0.275,0.306,0.304,0.198,0.088,0.029,0.298,0.572,0.207,0.207,0.025,0.106,0.242,0.207,0.256,0.001,0.003,0.004,0,75.909,57.195,29.817,70.26
"Sweden",2018,"SWE",10175401,457925394432,1.607,0.158,42.058,-0.38,-0.895,46.676,-0.235,-0.502,4.587,0.102,0.077,4.133,0.092,0.069,8.093,0.795,72.887,7.163,0.159,107.921,4909.56,7294.149,1487.599,16.031,65.784,2385.567,3214.118,18.108,59946.555,1.33,0.825,0.081,1.886,0.185,5.575,7.287,4.618,0.454,13.229,1.3,9.154,0.9,29.098,2.86,0.054,0.55,609.195,0.103,0.115,0.115,0.055,0.268,0.302,0.301,0.196,0.09,0.028,0.298,0.565,0.206,0.203,0.025,0.12,0.238,0.181,0.254,0.001,0.003,0.004,0,74.144,56.731,30.828,73.299
"Sweden",2019,"SWE",10279122,467020677120,1.357,0.132,40.834,-1.225,-2.912,45.999,-0.677,-1.45,4.475,0.098,0.074,3.972,0.087,0.065,8.115,0.789,68.989,6.712,0.148,109.278,4950.394,7340.148,1495.713,16.567,67.564,2390.733,3242.641,18.63,60948.945,1.34,0.536,0.052,1.78,0.173,5.402,7.1,5.166,0.503,13.157,1.28,9.314,0.906,28.523,2.775,0.051,0.522,625.819,0.084,0.11,0.112,0.055,0.261,0.297,0.298,0.193,0.091,0.028,0.297,0.557,0.205,0.123,0.023,0.136,0.23,0.171,0.251,0.001,0.003,0.004,0,72.984,55.527,28.155,68.951
"Sweden",2020,"SWE",10353680,456885338112,1.272,0.123,36.703,-4.131,-10.117,42.231,-3.768,-8.192,4.079,0.092,0.07,3.545,0.08,0.061,6.649,0.642,61.302,5.921,0.134,110.55,4987.096,7382.379,1502.362,17.012,69.006,2396.262,3269.004,19.161,57891.91,1.314,0.445,0.043,1.442,0.139,5.086,6.671,5.528,0.534,13.295,1.284,10.568,1.021,26.363,2.546,0.051,0.532,600.279,0.078,0.104,0.11,0.047,0.254,0.293,0.295,0.19,0.092,0.028,0.296,0.552,0.204,0.111,0.019,0.161,0.241,0.18,0.249,0.001,0.003,0.004,0,69.069,52.654,24.6,67.024
"Sweden",2021,"SWE",10416136,481492434944,1.259,0.121,38.634,1.931,5.262,45.044,2.813,6.661,4.324,0.094,0.071,3.709,0.08,0.061,6.992,0.671,67.796,6.509,0.141,111.809,5025.729,7427.423,1509.354,17.022,70.907,2402.672,3296.957,19.681,60540.156,1.316,0.009,0.001,1.901,0.182,5.221,6.921,6.41,0.615,13.131,1.261,10.449,1.003,27.953,2.684,0.05,0.519,633.68,0.074,0.104,0.111,0.046,0.247,0.289,0.292,0.188,0.09,0.028,0.296,0.546,0.203,0.002,0.024,0.18,0.242,0.172,0.247,0.001,0.003,0.004,0,72.092,54.379,29.162,75.483
"Sweden",2022,"SWE",10487333,494214545408,1.259,0.12,37.474,-1.159,-3.001,44.298,-0.746,-1.656,4.224,0.09,0.071,3.573,0.076,0.06,6.914,0.659,68.447,6.527,0.138,113.067,5063.204,7471.72,1516.269,17.033,72.457,2409.495,3322.954,21.423,58931.953,1.258,0.012,0.001,1.55,0.148,5.018,6.672,6.823,0.651,13.064,1.246,9.959,0.95,25.997,2.479,0.166,1.742,621.694,0.079,0.1,0.108,0.046,0.242,0.285,0.289,0.185,0.088,0.028,0.295,0.539,0.214,0.003,0.02,0.193,0.218,0.578,0.244,0.001,0.003,0.004,0,69.975,52.625,30.973,82.651
"Switzerland",1990,"CHE",6713167,234154442752,2.55,0.38,44.149,4.76,12.084,44.921,4.947,12.376,6.692,0.192,0.135,6.576,0.189,0.133,1.467,0.218,85.891,12.794,0.367,81.572,1746.953,1996.331,572.817,0.026,40.103,278.729,1052.171,0.264,49410.152,1.416,0.026,0.004,3.91,0.582,7.04,8.108,0.773,0.115,7.568,1.127,2.809,0.418,35.932,5.352,0.039,0.264,331.625,0.516,0.194,0.162,0.017,0.664,0.216,0.137,0.131,0,0.051,0.043,0.391,0.014,0.01,0.103,0.016,0.389,0.118,0.125,0,0.001,0.001,0,54.43,47.259,41.742,94.55
"Switzerland",1991,"CHE",6796942,236201934848,2.222,0.327,46.132,1.983,4.492,46.637,1.716,3.819,6.861,0.197,0.137,6.787,0.195,0.135,1.211,0.178,88.132,12.966,0.373,83.794,1793.084,2042.968,574.028,0.065,44.472,279.234,1090.205,0.521,50118.109,1.442,0.039,0.006,4.369,0.643,7.248,8.286,0.505,0.074,7.511,1.105,2.811,0.414,38.034,5.596,0.038,0.257,340.572,0.437,0.199,0.166,0.014,0.655,0.215,0.138,0.128,0.001,0.054,0.042,0.391,0.025,0.014,0.113,0.01,0.392,0.119,0.126,0,0.001,0.001,0,56.32,49.266,42.001,91.045
"Switzerland",1992,"CHE",6875049,239958540288,2.083,0.303,46.018,-0.114,-0.247,46.508,-0.129,-0.276,6.765,0.194,0.134,6.693,0.192,0.133,0.896,0.13,95.579,13.902,0.398,85.877,1839.102,2089.476,574.925,0.101,49.053,279.724,1128.372,0.774,50348.559,1.442,0.036,0.005,4.581,0.666,7.132,8.125,0.491,0.071,7.279,1.059,2.787,0.405,38.168,5.552,0.037,0.254,346.055,0.393,0.204,0.167,0.011,0.645,0.215,0.138,0.126,0.001,0.056,0.042,0.391,0.034,0.015,0.117,0.009,0.414,0.117,0.126,0,0.001,0.001,0,55.863,49.03,49.562,107.702
"Switzerland",1993,"CHE",6938107,243429638144,1.89,0.272,43.61,-2.407,-5.231,44.345,-2.164,-4.652,6.391,0.182,0.128,6.286,0.179,0.126,0.763,0.11,87.179,12.565,0.358,87.767,1882.712,2133.82,575.688,0.14,53.847,280.459,1164.241,1.028,49807.938,1.419,0.04,0.006,4.794,0.691,6.682,7.669,0.734,0.106,6.96,1.003,2.719,0.392,35.869,5.17,0.037,0.254,345.474,0.342,0.192,0.16,0.009,0.633,0.215,0.138,0.124,0.002,0.059,0.042,0.391,0.041,0.017,0.119,0.015,0.389,0.118,0.126,0,0.001,0.001,0,53.21,46.359,43.569,99.905
"Switzerland",1994,"CHE",6993594,250752172032,2.085,0.298,42.67,-0.941,-2.157,43.345,-1,-2.255,6.198,0.173,0.119,6.101,0.17,0.118,0.778,0.111,86.533,12.373,0.345,89.852,1925.382,2177.165,576.467,0.181,58.568,281.134,1199.04,1.275,51916.375,1.448,0.041,0.006,4.721,0.675,6.475,7.449,0.675,0.097,6.831,0.977,2.721,0.389,34.799,4.976,0.035,0.246,362.976,0.354,0.186,0.15,0.009,0.621,0.214,0.139,0.122,0.002,0.062,0.042,0.391,0.047,0.013,0.116,0.011,0.376,0.114,0.125,0,0.001,0.001,0,52.098,45.283,43.864,102.799
"Switzerland",1995,"CHE",7040481,257142571008,1.966,0.279,43.414,0.744,1.744,43.947,0.602,1.389,6.242,0.171,0.128,6.166,0.169,0.126,0.797,0.113,90.506,12.855,0.352,91.818,1968.796,2221.112,577.264,0.22,63.749,281.667,1234.227,1.518,48874.762,1.338,0.039,0.005,5.181,0.736,6.535,7.484,0.533,0.076,6.733,0.956,2.707,0.385,35.187,4.998,0.035,0.244,343.995,0.315,0.184,0.152,0.009,0.609,0.213,0.139,0.12,0.002,0.064,0.041,0.391,0.051,0.012,0.123,0.01,0.377,0.109,0.125,0,0.001,0.001,0,52.688,46.011,47.092,108.472
"Switzerland",1996,"CHE",7071884,263448608768,1.77,0.25,44.108,0.694,1.599,44.347,0.4,0.91,6.271,0.168,0.133,6.237,0.167,0.133,0.576,0.081,108.238,15.305,0.411,93.588,2012.904,2265.458,577.839,0.264,69.371,281.905,1270.086,1.756,47002.172,1.261,0.044,0.006,5.622,0.795,6.602,7.513,0.239,0.034,6.696,0.947,2.686,0.38,35.859,5.071,0.034,0.238,332.291,0.278,0.182,0.147,0.006,0.595,0.212,0.139,0.118,0.003,0.067,0.041,0.39,0.055,0.013,0.128,0.004,0.373,0.107,0.125,0,0.001,0.001,0,53.129,46.691,64.13,145.392
"Switzerland",1997,"CHE",7089163,274617008128,1.588,0.224,43.046,-1.062,-2.408,43.431,-0.916,-2.065,6.126,0.158,0.122,6.072,0.157,0.121,0.5,0.071,96.369,13.594,0.351,95.176,2055.949,2308.89,578.339,0.305,74.811,282.291,1305.334,1.985,50136.387,1.294,0.041,0.006,5.439,0.767,6.429,7.31,0.385,0.054,6.487,0.915,2.609,0.368,35.248,4.972,0.032,0.229,355.316,0.24,0.176,0.137,0.006,0.581,0.211,0.139,0.116,0.003,0.069,0.041,0.389,0.058,0.012,0.123,0.005,0.361,0.102,0.124,0,0.001,0.001,0,51.822,45.579,53.323,123.876
"Switzerland",1998,"CHE",7110294,287985369088,1.588,0.223,44.623,1.577,3.664,45.098,1.667,3.837,6.343,0.157,0.126,6.276,0.155,0.125,0.439,0.062,116.907,16.442,0.406,96.764,2100.573,2353.987,578.779,0.348,80.411,282.765,1342.059,2.213,50269.312,1.241,0.042,0.006,5.6,0.788,6.623,7.515,0.474,0.067,6.374,0.896,2.599,0.365,36.725,5.165,0.032,0.228,357.326,0.241,0.184,0.148,0.005,0.568,0.211,0.139,0.114,0.003,0.071,0.04,0.389,0.061,0.013,0.125,0.008,0.372,0.103,0.124,0,0.001,0.001,0,53.431,47.093,72.284,161.987
"Switzerland",1999,"CHE",7144118,298226647040,1.587,0.222,44.446,-0.178,-0.398,44.604,-0.494,-1.095,6.243,0.15,0.119,6.221,0.149,0.119,0.453,0.063,106.46,14.902,0.357,98.351,2145.018,2398.591,579.232,0.39,86.218,282.923,1378.385,2.443,52284.445,1.252,0.042,0.006,5.807,0.813,6.563,7.368,0.158,0.022,6.208,0.869,2.556,0.358,36.326,5.085,0.032,0.23,373.426,0.229,0.179,0.145,0.005,0.555,0.21,0.139,0.112,0.004,0.074,0.04,0.388,0.064,0.013,0.126,0.003,0.358,0.105,0.124,0,0.001,0.001,0,52.639,46.888,62.015,139.53
"Switzerland",2000,"CHE",7184003,315545354240,1.705,0.237,43.621,-0.825,-1.856,44.359,-0.245,-0.548,6.175,0.141,0.122,6.072,0.138,0.12,0.645,0.09,89.48,12.455,0.284,100.055,2188.639,2442.95,579.876,0.429,92.006,283.662,1413.595,2.677,50728.715,1.155,0.039,0.005,5.788,0.806,6.4,7.258,0.738,0.103,6.093,0.848,2.499,0.348,35.211,4.901,0.033,0.234,364.336,0.235,0.171,0.144,0.007,0.542,0.209,0.139,0.11,0.004,0.075,0.04,0.387,0.066,0.011,0.122,0.014,0.343,0.108,0.124,0,0.001,0.001,0,52.144,45.975,45.859,105.132
"Switzerland",2001,"CHE",7226391,325520162816,1.737,0.24,45.087,1.466,3.36,45.616,1.257,2.833,6.312,0.14,0.117,6.239,0.139,0.116,0.654,0.09,107.308,14.849,0.33,101.793,2233.725,2488.566,580.53,0.47,98.031,284.191,1449.991,2.911,53862.719,1.195,0.041,0.006,6.025,0.834,6.563,7.455,0.529,0.073,6.144,0.85,2.524,0.349,36.395,5.036,0.032,0.234,389.127,0.229,0.175,0.15,0.007,0.53,0.208,0.14,0.108,0.004,0.077,0.04,0.386,0.068,0.012,0.126,0.011,0.352,0.11,0.123,0,0.001,0.001,0,53.87,47.427,62.222,138.005
"Switzerland",2002,"CHE",7278744,331802181632,1.671,0.23,43.467,-1.62,-3.593,43.768,-1.848,-4.051,6.013,0.132,0.121,5.972,0.131,0.12,0.594,0.082,97.745,13.429,0.295,103.463,2277.192,2532.334,581.124,0.51,103.952,284.492,1485.009,3.134,49782.922,1.092,0.041,0.006,5.921,0.813,6.285,7.088,0.301,0.041,6.058,0.832,2.399,0.33,35.018,4.811,0.031,0.222,362.244,0.213,0.165,0.139,0.006,0.517,0.207,0.14,0.107,0.004,0.079,0.04,0.384,0.07,0.013,0.12,0.006,0.339,0.103,0.123,0,0.001,0.001,0,51.591,45.745,54.278,124.873
"Switzerland",2003,"CHE",7333450,337991892992,1.634,0.223,44.65,1.183,2.721,45.051,1.283,2.932,6.143,0.133,0.126,6.088,0.132,0.125,0.602,0.082,95.378,13.006,0.282,105.097,2321.842,2577.385,581.726,0.549,110.207,284.894,1520.906,3.357,48884.531,1.06,0.039,0.005,6.255,0.853,6.391,7.181,0.401,0.055,5.935,0.809,2.367,0.323,35.897,4.895,0.03,0.223,358.359,0.189,0.161,0.134,0.006,0.504,0.206,0.139,0.105,0.004,0.081,0.039,0.383,0.071,0.011,0.122,0.007,0.339,0.101,0.122,0,0.001,0.001,0,52.662,46.872,50.728,113.614
"Switzerland",2004,"CHE",7384196,353894694912,1.732,0.234,45.233,0.583,1.306,45.228,0.177,0.393,6.125,0.128,0.127,6.126,0.128,0.127,0.588,0.08,99.209,13.435,0.28,106.829,2367.074,2622.613,582.314,0.593,116.672,284.889,1557.066,3.601,48387.895,1.009,0.043,0.006,6.466,0.876,6.428,7.158,-0.005,-0.001,5.885,0.797,2.36,0.32,36.16,4.897,0.033,0.245,357.158,0.192,0.158,0.133,0.005,0.491,0.205,0.139,0.103,0.005,0.082,0.039,0.382,0.073,0.013,0.122,0,0.329,0.106,0.122,0,0.001,0.002,0,52.854,47.467,53.976,119.33
"Switzerland",2005,"CHE",7431824,371135479808,1.825,0.246,45.777,0.544,1.203,45.656,0.428,0.946,6.143,0.123,0.134,6.16,0.123,0.134,0.633,0.085,108.518,14.602,0.292,108.654,2412.852,2668.269,582.947,0.65,123.306,284.768,1593.436,3.858,45875.312,0.918,0.057,0.008,6.634,0.893,6.461,7.187,-0.121,-0.016,5.953,0.801,2.392,0.322,36.37,4.894,0.035,0.256,340.782,0.189,0.155,0.132,0.005,0.478,0.204,0.139,0.101,0.005,0.084,0.039,0.38,0.075,0.016,0.123,-0.002,0.327,0.106,0.121,0,0.001,0.002,0,53.416,48.021,62.741,137.058
"Switzerland",2006,"CHE",7478514,393075130368,1.831,0.245,45.365,-0.412,-0.9,45.289,-0.367,-0.803,6.056,0.115,0.129,6.066,0.115,0.13,0.68,0.091,117.706,15.739,0.299,110.485,2458.216,2713.558,583.627,0.694,129.766,284.692,1629.539,4.104,46835.152,0.891,0.045,0.006,6.459,0.864,6.365,7.095,-0.076,-0.01,5.972,0.799,2.392,0.32,36.103,4.828,0.033,0.247,350.093,0.173,0.148,0.126,0.006,0.464,0.202,0.139,0.099,0.005,0.085,0.038,0.379,0.076,0.013,0.116,-0.001,0.322,0.098,0.121,0,0.001,0.002,0,53.063,47.602,72.341,159.466
